id,dutch_address,documented_residence,current_age,own_income,total_income,total_assets,first_home_equity,eligible_other_assistance,imprisoned_or_detained,work_obligation_exemption,other_adults_in_household,children,has_partner
11156,true,true,44,611,1389,5826,0,false,false,false,1,1,true
11157,true,true,36,749,749,28647,0,false,false,false,0,1,false
11158,true,true,44,883,883,35435,0,false,false,true,1,0,false
11159,true,true,42,486,486,36223,0,false,false,false,1,1,false
11160,true,true,56,1660,1660,21581,0,false,false,false,0,0,false
11161,true,true,62,0,0,9254,0,false,false,true,1,2,true
11162,true,true,48,325,325,19665,0,false,false,false,1,0,false
11163,true,true,45,740,1157,29983,0,false,false,true,1,2,true
11164,false,true,52,0,0,16409,0,false,false,false,1,1,false
11165,true,true,60,0,0,21779,0,false,false,false,2,1,false
11166,true,true,47,834,834,7738,0,false,false,false,0,0,true
11167,true,true,33,462,462,11763,0,false,false,false,0,1,false
11168,true,true,55,563,563,74518,417224,false,false,false,1,1,false
11169,true,true,53,0,904,22888,318559,false,false,false,2,1,true
11170,false,true,61,1493,2179,4967,0,false,false,false,1,2,true
11171,true,true,43,1319,1319,10859,0,false,false,false,0,2,false
11172,true,true,56,500,906,16124,254400,false,false,false,0,1,true
11173,false,true,33,367,367,23526,0,false,false,false,1,1,false
11174,true,true,43,427,427,13689,0,false,false,false,1,1,false
11175,true,true,52,349,349,18243,389228,false,false,false,0,0,false
11176,true,true,48,0,282,10017,0,false,false,false,0,1,true
11177,true,true,36,435,435,17313,0,false,false,true,2,1,false
11178,true,true,56,260,1002,51177,0,false,false,true,1,1,true
11179,true,true,45,1031,1031,6003,0,false,false,false,1,1,false
11180,true,true,38,592,592,24604,0,false,false,false,0,2,true
11181,true,true,49,1001,1001,12687,0,false,false,false,0,1,true
11182,true,true,47,808,808,15958,0,false,false,false,0,0,false
11183,true,true,56,582,1117,9878,0,false,false,false,0,1,true
11184,true,true,54,1362,1362,22139,0,false,false,false,1,1,false
11185,true,true,58,967,1846,53468,0,false,false,false,0,2,true
11186,true,true,55,964,964,16833,0,false,false,false,0,2,false
11187,true,true,62,0,0,17359,0,false,false,false,1,1,false
11188,true,true,48,932,1523,21799,0,false,false,false,2,1,true
11189,true,true,50,906,906,39910,0,false,false,false,0,2,false
11190,true,true,41,642,1218,14434,0,false,false,false,0,1,true
11191,true,true,45,1435,1435,10217,0,false,false,false,1,1,false
11192,true,true,38,1204,1204,24533,0,false,false,false,1,0,false
11193,true,true,47,1302,2243,9100,358166,false,false,true,2,0,true
11194,true,true,37,678,678,29585,303440,false,false,true,0,0,false
11195,true,true,65,1223,1223,8537,0,false,false,false,0,2,false
11196,true,true,43,708,708,19857,0,false,false,false,1,1,false
11197,true,true,49,399,399,21871,0,false,false,false,1,2,false
11198,true,true,42,650,650,17997,0,false,false,true,0,1,false
11199,true,true,53,877,1001,23339,0,false,false,false,2,0,true
11200,true,true,46,585,585,14603,0,false,false,true,0,0,true
11201,true,true,52,0,0,9797,0,false,false,false,1,1,false
11202,true,true,63,1235,1667,10960,0,false,false,true,2,1,true
11203,true,true,32,777,777,11392,0,false,false,false,1,1,false
11204,true,true,44,0,0,25964,0,false,false,false,1,1,false
11205,true,true,52,398,398,6483,0,false,false,false,1,2,false
11206,true,true,62,355,355,33773,0,false,false,true,1,1,false
11207,true,true,63,748,748,17099,0,false,false,false,2,2,false
11208,true,true,31,770,770,6071,0,false,false,false,0,1,false
11209,true,true,30,360,360,26079,288211,false,false,true,2,1,false
11210,true,true,64,1555,2053,23927,0,false,false,true,3,1,true
11211,true,true,48,1746,1746,16580,0,false,false,false,0,0,false
11212,true,true,54,642,642,12125,0,false,false,false,1,0,false
11213,true,true,61,899,899,29623,0,false,false,false,1,1,true
11214,true,true,60,1165,1165,8251,0,false,false,false,0,1,true
11215,true,true,48,997,997,16906,0,false,false,false,2,0,false
11216,true,true,55,540,540,28635,0,false,false,false,1,1,false
11217,true,true,45,0,0,13584,0,false,false,false,1,1,false
11218,true,true,59,600,1545,18189,473383,false,false,true,0,2,true
11219,true,true,19,271,271,15648,0,false,false,false,1,2,false
11220,true,true,47,608,608,34262,0,false,false,false,0,1,false
11221,true,true,59,926,926,12347,0,false,false,false,1,1,true
11222,true,true,56,838,838,10109,0,false,false,false,1,1,false
11223,true,true,63,708,708,25010,0,false,false,false,0,0,false
11224,true,true,49,1191,1191,15559,0,false,false,false,0,1,false
11225,true,true,41,837,2135,18195,0,false,false,false,2,1,true
11226,true,true,45,0,846,13012,0,false,false,false,1,1,true
11227,true,true,36,468,468,22981,0,false,false,false,0,0,false
11228,true,true,49,0,0,33109,0,false,false,false,1,1,false
11229,false,true,53,1005,1005,12897,0,false,false,false,0,2,false
11230,true,true,64,766,766,14681,0,false,false,false,1,0,false
11231,true,true,49,971,1385,23254,0,false,false,false,0,1,true
11232,true,true,42,507,507,26237,0,false,false,false,1,2,false
11233,true,true,46,0,0,26278,0,false,false,true,0,1,false
11234,true,true,55,1026,1026,35971,0,false,false,true,2,2,false
11235,true,true,25,705,705,17965,0,false,false,false,0,2,false
11236,true,true,53,550,550,15473,0,false,false,true,1,0,false
11237,true,true,60,308,308,25847,0,false,false,false,2,0,false
11238,true,true,50,0,0,12686,0,false,false,true,0,0,false
11239,true,true,48,898,898,28315,0,false,false,true,0,1,false
11240,true,true,64,1058,2262,29662,0,false,false,false,1,0,true
11241,true,true,48,752,752,63375,0,false,false,false,1,0,true
11242,true,true,44,839,1752,20929,0,false,false,false,1,2,true
11243,true,true,57,1640,1640,23810,347587,false,false,false,2,1,false
11244,true,true,39,0,0,36921,0,false,false,false,1,1,false
11245,true,true,57,1286,1286,30712,0,false,false,true,2,2,false
11246,true,true,35,530,530,13721,0,false,false,false,1,1,false
11247,true,true,37,0,0,18816,0,false,false,false,2,1,false
11248,true,true,66,257,257,17190,0,false,false,true,0,0,false
11249,true,true,34,0,0,39425,0,false,false,true,1,1,false
11250,true,true,59,1262,1262,45006,0,false,false,false,1,0,false
11251,true,true,60,1719,1719,24294,0,false,false,false,0,0,false
11252,true,true,55,1274,1274,16152,0,false,false,false,0,0,false
11253,true,true,58,556,556,6413,0,false,false,false,1,0,false
11254,true,true,49,119,119,19918,0,false,false,false,0,1,false
11255,true,true,44,637,637,7182,0,false,false,false,2,1,false
11256,true,true,23,951,951,20776,0,false,false,true,2,2,false
11257,true,true,45,0,0,9714,0,false,false,true,1,1,false
11258,true,true,41,0,0,15050,0,false,false,false,0,2,false
11259,true,true,57,896,896,16440,0,false,false,true,1,1,false
11260,true,true,58,526,526,19173,0,false,false,true,1,2,false
11261,true,true,56,697,697,24090,0,false,false,false,1,0,true
11262,true,true,59,0,0,28606,0,false,false,true,1,1,false
11263,true,true,49,669,669,15381,0,false,false,true,0,1,false
11264,true,true,27,564,564,26683,0,false,false,false,0,1,false
11265,true,true,58,701,2622,47066,0,false,false,false,1,1,true
11266,true,true,31,535,1330,10140,0,false,false,false,1,2,true
11267,true,true,52,0,0,11741,0,false,false,false,1,1,true
11268,true,true,59,0,0,11808,0,false,false,false,1,1,false
11269,true,true,40,1273,3807,11455,0,false,false,false,1,1,true
11270,false,true,42,0,0,18698,0,false,false,false,1,1,true
11271,true,true,53,0,933,12258,0,false,false,true,0,1,true
11272,true,true,60,749,1645,22490,0,false,false,true,2,1,true
11273,true,true,34,0,1222,4681,0,false,false,false,1,1,true
11274,true,true,50,582,902,36303,0,false,false,false,0,1,true
11275,true,true,50,1450,1777,18649,0,false,false,false,3,0,true
11276,true,true,43,322,1155,7295,0,false,false,false,0,1,true
11277,true,true,46,0,0,18713,0,false,false,true,1,1,false
11278,true,true,56,915,915,27907,0,false,false,false,0,1,false
11279,true,true,63,0,0,23836,408830,false,false,false,1,1,false
11280,true,true,49,986,1634,11272,0,false,false,false,0,2,true
11281,false,true,46,1217,1217,21425,0,false,false,false,1,1,false
11282,true,true,62,567,567,14247,0,false,false,false,0,1,false
11283,true,true,54,850,850,9725,0,false,false,true,0,1,false
11284,true,true,57,1134,1134,30175,0,false,false,false,1,0,false
11285,true,true,60,813,813,11251,0,false,false,true,0,2,false
11286,true,true,50,662,662,16524,462728,false,false,false,1,1,false
11287,true,true,52,406,1019,8250,0,false,false,false,1,2,true
11288,true,true,38,650,650,15911,0,false,false,true,1,2,false
11289,true,true,45,909,909,26224,0,false,false,true,1,1,false
11290,true,true,55,749,749,17145,366754,false,false,false,1,0,true
11291,true,true,41,0,0,54562,0,false,false,true,0,0,false
11292,true,true,57,1241,1241,16096,0,false,false,true,1,1,false
11293,true,true,64,1710,1710,14874,0,false,false,false,2,2,false
11294,true,true,28,821,1274,25457,0,false,false,false,2,0,true
11295,true,true,54,0,366,8150,0,false,false,false,0,0,true
11296,true,true,43,1782,1782,17219,0,false,false,false,2,1,false
11297,true,true,42,1465,1465,15962,0,false,false,false,2,1,false
11298,true,true,35,1111,1111,12979,229817,false,false,true,2,2,false
11299,true,true,38,705,705,20122,0,false,false,true,2,0,false
11300,true,true,58,0,749,27569,462166,false,false,false,2,0,true
11301,true,true,46,447,447,51369,0,false,false,false,1,1,false
11302,true,true,45,550,550,11036,0,false,false,false,3,0,true
11303,true,true,51,469,469,16941,0,false,false,false,0,1,false
11304,true,true,46,1060,1060,26187,0,false,false,true,1,1,false
11305,true,true,59,0,842,12622,0,false,false,false,1,2,true
11306,true,true,60,1244,1244,14100,0,false,false,false,1,1,false
11307,true,true,31,548,548,21797,0,false,false,true,0,2,false
11308,true,true,45,0,0,18552,0,false,false,false,1,0,false
11309,true,true,29,1434,1769,15580,0,false,false,true,1,1,true
11310,true,true,61,953,953,23008,317258,false,false,false,0,1,true
11311,true,true,30,572,572,11459,0,false,false,false,2,1,false
11312,true,true,51,531,531,27558,0,false,false,true,1,0,false
11313,true,true,45,0,0,17541,0,false,false,true,1,1,false
11314,true,true,51,0,766,13881,0,false,false,false,1,0,true
11315,true,true,34,0,0,12733,0,false,false,false,3,2,false
11316,true,true,30,831,831,10982,0,false,false,false,1,1,false
11317,true,true,45,683,683,6361,372352,false,false,true,1,2,false
11318,true,true,54,1137,2031,13397,0,false,false,false,0,1,true
11319,false,true,45,858,858,23653,0,false,false,false,0,1,false
11320,true,true,44,1567,1567,9527,0,false,false,false,1,0,false
11321,true,true,66,854,1419,8619,0,false,false,false,1,0,true
11322,true,true,31,0,848,12296,0,false,false,true,1,1,true
11323,true,true,42,0,0,33175,0,false,false,false,1,2,false
11324,true,true,34,736,736,22072,0,false,false,false,2,1,false
11325,true,true,50,716,716,9263,0,false,false,false,1,1,true
11326,true,true,48,0,0,16370,0,false,false,true,1,1,false
11327,true,true,56,830,830,17003,0,false,false,true,1,0,false
11328,true,true,44,467,467,21558,0,false,false,false,1,0,false
11329,true,true,48,364,1377,7177,0,false,false,false,1,0,true
11330,true,true,61,1127,1127,12121,0,false,false,false,1,1,false
11331,true,true,64,0,206,21423,0,false,false,true,2,0,true
11332,true,true,30,736,736,22212,0,false,false,false,1,2,false
11333,true,true,47,161,161,17899,0,false,false,false,1,0,false
11334,true,true,51,912,912,13444,0,false,false,false,1,1,false
11335,true,true,50,1227,1227,8784,0,false,false,false,1,1,false
11336,true,true,54,0,0,26927,0,false,false,false,1,0,false
11337,true,true,39,1440,1440,16303,0,false,false,true,0,1,false
11338,true,true,47,928,1504,14437,339145,false,false,false,1,0,true
11339,true,true,31,645,645,37771,0,false,false,false,1,0,false
11340,true,true,48,0,0,16942,0,false,false,false,0,0,false
11341,false,true,57,417,742,8217,0,false,false,false,0,1,true
11342,false,true,45,699,699,10880,0,false,false,false,1,2,false
11343,true,true,61,1276,1276,19799,0,false,false,true,1,1,false
11344,false,true,32,521,2085,29951,0,false,false,false,2,2,true
11345,true,true,51,419,419,8964,0,false,false,true,1,2,false
11346,true,true,53,440,440,14316,0,false,false,true,2,0,false
11347,false,true,49,0,0,26005,0,false,false,true,1,1,false
11348,true,true,56,689,689,8714,0,false,false,false,0,0,false
11349,true,true,65,780,2200,28093,296582,false,false,false,0,0,true
11350,true,true,58,332,332,19919,0,false,false,true,2,1,false
11351,true,true,65,482,1458,35373,0,false,false,true,1,0,true
11352,true,true,61,162,162,27818,0,false,false,false,1,1,false
11353,true,true,50,0,0,57281,331044,false,false,true,0,1,false
11354,true,true,64,510,510,10455,0,false,false,false,1,2,true
11355,true,true,51,0,0,11175,0,false,false,true,1,0,false
11356,true,true,42,370,370,13649,0,false,false,false,0,0,false
11357,true,true,56,770,770,27883,0,false,false,false,1,1,false
11358,true,true,31,923,1740,27707,335337,false,false,false,2,2,true
11359,true,true,48,833,1388,19356,0,false,false,false,1,1,true
11360,true,true,47,540,540,30638,0,false,false,false,0,1,false
11361,true,true,60,640,640,7153,0,false,false,false,1,0,false
11362,true,true,28,0,0,35003,0,false,false,false,0,1,false
11363,true,true,38,0,0,11799,0,false,false,false,0,0,false
11364,false,true,49,0,0,9783,0,false,false,true,0,1,false
11365,true,true,47,597,597,20889,0,false,false,false,2,0,false
11366,true,true,40,590,1613,13283,0,false,false,true,3,1,true
11367,true,true,57,1507,1507,29455,0,false,false,true,1,1,false
11368,true,true,41,460,946,13411,0,false,false,true,0,0,true
11369,true,true,41,1016,1016,7534,385848,false,false,false,1,1,true
11370,true,true,58,320,320,12367,0,false,false,false,0,2,false
11371,true,true,57,616,616,12851,0,false,false,false,0,1,false
11372,true,true,60,0,0,12935,0,false,false,true,1,1,false
11373,true,true,53,505,505,11400,0,false,false,true,1,1,false
11374,true,true,61,398,1008,11349,0,false,false,false,1,1,true
11375,true,true,49,885,885,8759,0,false,false,false,1,1,true
11376,true,true,54,831,831,14383,0,false,false,true,0,0,false
11377,true,true,51,1120,1120,22537,0,false,false,true,1,1,false
11378,true,true,29,279,279,7715,0,false,false,false,0,1,false
11379,true,true,48,947,1583,15096,0,false,false,false,0,0,true
11380,true,true,49,1182,1182,15741,0,false,false,false,1,1,true
11381,true,true,36,706,706,13345,0,false,false,false,0,2,false
11382,true,true,44,578,578,18859,0,false,false,false,0,2,false
11383,true,true,43,855,3483,12512,0,false,false,false,0,1,true
11384,true,true,57,858,858,21533,0,false,false,true,1,1,true
11385,true,true,39,0,335,32290,0,false,false,false,1,1,true
11386,true,true,44,450,450,7418,0,false,false,true,1,0,false
11387,true,true,22,489,1437,18485,0,false,false,false,1,2,true
11388,true,true,50,0,417,34248,0,false,false,false,1,0,true
11389,true,true,42,0,0,27990,0,false,false,true,2,1,true
11390,true,true,59,878,878,28902,0,false,false,false,1,1,false
11391,true,true,64,351,351,8835,0,false,false,true,0,2,false
11392,true,true,46,641,641,35291,0,false,false,true,0,2,false
11393,true,true,51,644,644,6128,0,false,false,false,2,1,false
11394,true,true,45,915,915,38070,307546,false,false,false,2,1,false
11395,true,true,62,171,171,15326,0,false,false,false,0,0,true
11396,true,true,38,0,0,12894,262289,false,false,false,1,1,false
11397,true,true,51,1631,1631,11711,0,false,false,false,0,1,false
11398,true,true,33,0,0,17863,0,false,false,false,0,1,false
11399,true,true,34,383,383,17211,0,false,false,false,0,3,false
11400,true,true,60,503,1379,22048,0,false,false,true,1,1,true
11401,false,true,48,291,291,35001,0,false,false,false,1,1,false
11402,true,true,66,0,0,14956,0,false,false,false,0,0,false
11403,true,true,42,791,791,35021,0,false,false,false,3,1,true
11404,true,true,50,0,0,20451,0,false,false,false,1,1,false
11405,true,true,66,1066,1845,23043,0,false,false,true,1,0,true
11406,true,true,42,399,1284,26717,0,false,false,false,1,1,true
11407,true,true,49,1199,1199,49127,0,false,false,true,1,0,false
11408,true,true,39,509,1023,19719,0,false,false,true,0,0,true
11409,true,true,59,312,312,44689,0,false,false,false,1,0,false
11410,true,true,41,677,677,11078,0,false,false,false,2,1,false
11411,true,true,56,2786,2786,14522,0,false,false,false,2,2,false
11412,true,true,38,1218,1428,20283,0,false,false,false,1,1,true
11413,true,true,59,0,0,10709,0,false,false,true,1,0,false
11414,true,true,47,1286,1286,21951,0,false,false,false,0,1,false
11415,true,true,43,999,999,19250,0,false,false,false,0,2,false
11416,true,true,56,0,0,30902,0,false,false,false,0,2,true
11417,false,true,34,1102,1102,15352,0,false,false,false,0,0,false
11418,true,true,54,0,0,29457,0,false,false,false,0,1,false
11419,true,true,42,1179,1179,15722,0,false,false,true,2,1,false
11420,true,true,57,0,0,27757,0,false,false,false,0,0,false
11421,true,true,42,1044,1443,19717,0,false,false,false,0,0,true
11422,true,true,50,624,624,13081,0,false,false,false,0,1,false
11423,true,true,55,527,527,35938,0,false,false,false,1,1,false
11424,true,true,28,672,672,64697,0,false,false,false,1,1,false
11425,true,true,56,717,717,16072,0,false,false,true,0,1,false
11426,true,true,62,0,0,16677,0,false,false,false,0,1,false
11427,true,true,64,1324,1324,14265,0,false,false,true,1,0,false
11428,true,true,45,1412,1850,21401,0,false,false,true,1,1,true
11429,true,true,63,1010,1010,34323,0,false,false,false,1,1,false
11430,true,true,45,632,632,17340,0,false,false,false,3,1,false
11431,true,true,40,805,1160,37675,0,false,false,true,1,1,true
11432,true,true,62,1109,1109,13411,0,false,false,false,1,0,false
11433,true,true,51,1017,1017,53644,0,false,false,false,1,1,false
11434,true,true,24,322,322,25138,0,false,false,true,1,1,false
11435,true,true,43,0,0,21901,0,false,false,false,0,0,false
11436,true,true,29,793,793,19305,0,false,false,true,1,2,false
11437,true,true,40,821,821,22349,0,false,false,false,1,1,false
11438,true,true,47,0,0,17315,0,false,false,false,1,1,false
11439,true,true,37,1052,1052,9477,0,false,false,true,2,1,false
11440,true,true,51,970,2016,26145,0,false,false,false,1,0,true
11441,true,true,45,0,0,16895,0,false,false,true,1,1,false
11442,true,true,61,0,0,41799,375794,false,false,false,1,2,false
11443,true,true,43,0,931,34651,0,false,false,true,1,0,true
11444,true,true,58,413,413,30981,0,false,false,false,2,1,false
11445,true,true,47,468,468,12920,0,false,false,false,1,1,false
11446,true,true,54,855,2087,19925,0,false,false,false,1,0,true
11447,true,true,44,0,714,43461,0,false,false,false,0,1,true
11448,false,true,44,543,543,22124,0,false,false,false,2,1,false
11449,true,true,42,420,1594,20521,0,false,false,false,1,1,true
11450,true,true,54,1171,1171,29796,0,false,false,false,1,1,false
11451,true,true,41,1325,1325,67357,0,false,false,false,1,2,false
11452,true,true,40,0,0,17275,0,false,false,true,0,0,false
11453,true,true,67,1054,1054,15751,0,false,false,false,1,0,false
11454,true,true,49,289,289,17152,0,false,false,false,1,0,false
11455,true,true,47,1072,1072,38479,0,false,false,false,1,0,false
11456,true,true,60,0,0,38534,0,false,false,false,1,0,false
11457,true,true,63,256,256,13301,0,false,false,true,0,1,false
11458,true,true,63,674,674,15844,0,false,true,false,0,1,false
11459,true,true,35,575,1200,19657,0,false,false,true,1,0,true
11460,false,true,45,1123,1123,12212,0,false,false,true,1,1,false
11461,true,true,62,413,413,11861,0,false,false,false,1,0,false
11462,true,true,53,0,0,16301,0,false,false,false,0,1,false
11463,false,true,66,0,1330,27783,0,false,false,false,0,0,true
11464,true,true,48,1244,1705,19228,0,false,false,true,0,0,true
11465,true,true,50,0,601,11170,0,false,false,false,1,1,true
11466,true,true,40,0,493,13539,0,false,false,true,1,1,true
11467,true,true,51,1255,1255,37926,0,false,false,true,0,1,false
11468,true,true,59,1248,2093,16336,0,false,false,false,1,0,true
11469,true,true,37,1019,1019,25753,263129,false,false,false,2,1,false
11470,true,true,32,2051,2051,16887,291559,false,false,false,1,0,false
11471,true,true,63,1872,1872,17383,434255,false,false,true,2,0,true
11472,true,true,51,1207,1507,17108,0,false,false,false,2,0,true
11473,true,true,38,357,357,34308,0,false,false,false,1,2,false
11474,true,true,53,1145,1145,41669,0,false,false,false,0,1,false
11475,true,true,59,0,0,22456,0,false,false,false,0,0,false
11476,true,true,53,676,676,15154,0,false,false,true,1,1,false
11477,true,true,50,0,516,36832,0,false,false,false,1,1,true
11478,true,true,37,364,364,11546,0,false,false,false,1,2,true
11479,true,true,62,942,942,35445,0,false,false,false,1,1,false
11480,true,true,33,1087,1952,18231,0,false,false,false,1,1,true
11481,true,true,48,1366,1366,27647,0,false,false,false,2,2,false
11482,true,true,52,870,1832,22587,411851,false,false,true,2,0,true
11483,true,true,56,1498,1498,19098,0,false,false,false,0,1,false
11484,true,true,57,1287,1287,36721,0,false,false,false,1,1,false
11485,true,true,56,626,626,11692,0,false,false,false,1,1,false
11486,true,true,52,629,629,36016,0,false,false,false,2,1,false
11487,true,true,40,919,919,36890,0,false,false,false,1,1,false
11488,true,true,42,1192,1682,19659,0,false,false,true,2,0,true
11489,true,true,34,987,1528,21675,0,false,false,false,2,1,true
11490,true,true,55,835,835,14513,0,false,false,false,0,1,true
11491,true,true,38,930,930,12394,0,false,false,false,1,1,false
11492,false,true,36,517,517,21928,0,false,false,true,0,1,false
11493,true,true,55,976,976,17616,0,false,false,true,1,0,false
11494,true,true,52,822,822,28884,0,false,false,false,0,1,false
11495,true,true,55,1340,2224,13998,0,false,false,false,2,1,true
11496,true,true,63,0,0,44566,368541,false,false,false,1,1,false
11497,true,true,51,780,780,32433,0,false,false,false,1,1,false
11498,true,true,52,663,1132,41867,0,false,false,false,3,1,true
11499,true,true,50,673,673,20961,0,false,false,false,1,0,false
11500,true,true,46,0,0,18029,0,false,false,true,1,2,false
11501,true,true,48,708,708,22016,487621,false,false,true,1,0,false
11502,true,true,47,0,0,15303,0,false,false,true,2,1,false
11503,true,true,30,305,305,18830,0,false,false,true,1,0,false
11504,true,true,54,0,0,15720,0,false,false,false,0,2,false
11505,true,true,55,1388,2681,14356,337643,false,false,true,2,0,true
11506,true,true,28,1001,1001,11158,0,false,false,false,1,2,false
11507,true,true,46,0,0,18407,0,false,false,false,1,1,false
11508,true,true,59,1008,1191,33276,0,false,false,true,0,0,true
11509,true,true,64,656,656,20035,0,false,false,false,0,0,false
11510,true,true,47,1825,1825,11336,0,false,false,true,0,0,false
11511,true,true,66,0,0,11726,0,false,false,false,0,0,false
11512,true,true,43,585,585,17068,0,false,false,false,1,2,false
11513,true,true,39,171,171,31418,0,false,false,false,2,0,false
11514,true,true,46,886,886,10766,0,false,false,false,0,1,false
11515,true,true,43,262,262,19524,0,false,false,false,2,1,false
11516,true,true,34,1199,1199,36567,0,false,false,true,1,1,false
11517,true,true,41,989,989,43935,0,false,false,false,2,1,false
11518,false,true,49,1060,1060,6197,0,false,false,false,2,1,true
11519,true,true,45,843,843,45742,0,false,false,false,1,0,false
11520,true,true,32,0,1317,14485,0,false,false,false,1,2,true
11521,true,true,55,893,893,3091,0,false,false,true,0,0,true
11522,true,true,29,0,0,7925,0,false,false,false,0,1,false
11523,true,true,56,852,852,8681,0,false,false,false,1,1,false
11524,true,true,60,1081,1081,5233,0,false,false,true,0,1,true
11525,true,true,34,241,960,52212,0,false,false,false,3,2,true
11526,true,true,55,1042,1042,29623,0,false,false,true,1,0,false
11527,true,true,56,2411,3290,12967,0,false,false,false,0,1,true
11528,true,true,61,1286,1286,6400,0,false,false,true,2,1,false
11529,true,true,39,297,297,17001,0,false,false,false,1,0,false
11530,true,true,50,530,530,30913,0,false,false,true,0,0,false
11531,true,true,31,1406,1406,19066,0,false,false,false,1,1,false
11532,true,true,52,422,422,12561,0,false,false,false,1,1,false
11533,true,true,54,648,648,12338,0,false,false,false,1,0,false
11534,true,true,44,0,0,34406,0,false,false,false,1,1,false
11535,true,true,43,0,1215,13986,0,false,false,false,1,1,true
11536,true,true,62,596,934,18554,0,false,false,false,0,0,true
11537,true,true,42,718,718,18497,0,false,false,false,1,1,false
11538,true,true,47,1370,1370,17236,0,false,false,false,0,1,false
11539,true,true,63,891,1820,11868,0,false,false,false,0,1,true
11540,true,true,53,221,221,16857,0,false,false,true,2,1,false
11541,true,true,46,859,2080,7865,0,false,false,true,0,0,true
11542,true,true,46,0,372,9692,0,false,false,true,0,1,true
11543,true,true,57,1284,1284,19648,0,false,false,false,0,0,false
11544,true,true,40,399,399,32011,337703,false,false,false,1,0,false
11545,true,true,50,599,599,11020,0,false,false,true,1,0,false
11546,true,true,35,741,741,25593,269206,false,false,true,1,2,false
11547,true,true,67,993,993,14869,0,false,false,true,1,0,false
11548,true,true,50,379,379,19751,0,false,false,false,0,0,false
11549,true,true,50,712,712,2305,0,false,false,true,0,1,false
11550,true,true,42,934,1347,18355,332972,false,false,true,1,0,true
11551,true,true,46,0,0,4806,0,false,false,false,1,1,false
11552,true,true,58,725,725,44866,0,false,false,true,3,1,false
11553,true,true,46,848,848,8530,0,false,false,true,0,2,false
11554,true,true,51,381,381,20780,0,false,false,true,1,1,false
11555,true,true,57,1497,1497,20646,275446,false,false,true,0,1,false
11556,true,true,39,702,702,31240,0,false,false,false,0,1,false
11557,true,true,65,865,1532,10672,0,false,false,false,1,0,true
11558,true,true,54,0,0,35898,0,false,false,false,1,1,false
11559,true,true,53,577,577,28692,0,false,false,true,1,1,false
11560,true,true,49,754,1113,23879,0,false,false,false,0,1,true
11561,false,true,61,890,890,43926,0,false,false,false,0,0,false
11562,true,true,39,0,0,19347,0,false,false,false,0,0,false
11563,true,true,45,0,0,16707,0,false,false,false,1,0,false
11564,true,true,33,388,388,14140,0,false,false,false,0,2,false
11565,true,true,46,0,0,26117,0,false,false,true,0,1,true
11566,true,true,61,0,0,13083,0,false,false,false,0,2,false
11567,true,true,60,597,597,23747,0,false,false,true,0,0,false
11568,true,true,39,581,581,20270,0,false,false,false,2,0,false
11569,true,true,59,1394,1985,16386,0,false,false,true,0,1,true
11570,true,true,40,568,568,16878,0,false,false,true,0,0,false
11571,true,true,47,1546,1546,7062,0,false,false,false,0,0,false
11572,true,true,52,761,761,48133,445226,false,false,false,2,2,false
11573,true,true,48,569,569,23532,0,false,false,false,3,1,false
11574,true,true,59,1527,1527,40937,0,false,false,false,1,1,false
11575,true,true,37,702,702,23791,0,false,false,false,0,1,false
11576,true,true,46,0,0,9602,0,false,false,false,1,0,false
11577,true,true,51,0,0,25499,0,false,false,false,4,1,false
11578,true,true,57,427,427,15412,424849,false,false,false,0,0,false
11579,true,true,48,511,1783,12673,0,false,false,true,0,1,true
11580,true,true,32,0,0,7273,0,false,false,false,1,1,false
11581,true,true,49,178,178,33758,0,false,false,false,1,1,false
11582,true,true,57,0,0,19263,0,false,false,false,1,0,false
11583,true,true,55,413,413,12455,0,false,false,true,0,1,false
11584,true,true,40,430,430,17605,0,false,false,false,0,1,false
11585,false,true,54,683,683,4219,0,false,false,true,2,1,false
11586,true,true,50,1540,1540,15222,0,false,false,false,1,1,true
11587,true,true,48,652,652,4401,398232,false,false,false,2,1,false
11588,true,true,38,0,0,21268,0,false,false,false,1,2,false
11589,true,true,52,971,971,17091,0,false,false,false,0,2,false
11590,true,true,46,0,0,20829,0,false,false,true,0,1,false
11591,true,true,39,953,953,5563,0,false,false,true,0,2,false
11592,true,true,37,0,0,18248,0,false,false,false,1,2,true
11593,true,true,62,724,1248,28299,0,false,false,true,1,1,true
11594,true,true,53,346,346,28633,0,false,false,true,2,0,false
11595,true,true,58,0,0,10571,0,false,false,true,0,0,false
11596,true,true,51,1317,1317,14549,0,false,false,false,2,1,false
11597,true,true,61,0,0,29870,0,false,false,false,1,0,false
11598,true,true,42,0,0,22096,0,false,false,true,0,1,false
11599,true,true,59,0,0,25822,0,false,false,false,2,0,false
11600,true,true,36,0,0,21551,0,false,false,false,2,0,false
11601,false,true,52,898,898,7195,0,false,false,true,1,0,false
11602,true,true,39,428,428,22857,0,false,false,false,1,0,false
11603,true,true,41,0,0,58308,0,false,false,false,2,0,false
11604,true,true,44,876,876,8669,0,false,false,true,2,0,false
11605,true,true,47,1133,1133,19427,0,false,false,false,1,1,false
11606,true,true,65,1391,2003,34802,317975,false,false,false,0,2,true
11607,true,true,26,344,1392,53558,0,false,false,false,2,1,true
11608,true,true,44,0,0,14624,0,false,false,false,0,1,false
11609,true,true,50,0,0,19156,0,false,false,true,0,1,false
